# Model:              Mantle-stripped_Asteroid_11_2_18.mph
# Version:            COMSOL 5.3.0.260
# Date:               Jan 15 2018, 11:00
# Table:              Probe Table 2 
# Time (s)               Top Temperature          Melting Degree           Temperature P(0.5,0.5)      Rayleigh number       Bottom Temperature       Dynamic Viscosity[Pa s]  Nu = 0.006*Ra^(0.3)      Nu=0.385*Ra^(0.233)      Reynolds number
0.11623246492985971      0.9254218264786964       0.8694828198112222       0.9306288952931856       5.0528081168819272E18    0.9289928418801874       3.7256681179325795       98109.20612293115        7713.887039908863        4.0144411040292746E8
0.12024048096192384      0.9234127689199074       0.8648557615453519       0.9291304405211753       4.6254463089743176E18    0.9272055136266224       4.468988301090701        95289.41003446683        7558.681879258796        3.854523309282192E8
0.12424849699398796      0.9212795874571559       0.8601856588141166       0.9276178966326577       4.2669701773769272E18    0.9254285901556358       5.37028663487702         92786.20367207956        7419.732347627715        3.714112201749576E8
0.1282565130260521       0.9189958329757348       0.8554878376032227       0.9260958254489595       3.9727673626979707E18    0.9236639432352685       6.461128941598861        90624.30101689098        7298.811546454833        3.594039466396517E8
0.13226452905811623      0.916526160166258        0.8508014732161387       0.9245770936469098       3.7455626745430487E18    0.9219145992911251       7.770926907497408        88880.10687464637        7200.616068327547        3.497984264696027E8
0.13627254509018036      0.9137267460303418       0.8461708294601256       0.9230765854065578       3.6242243964884029E18    0.9201842996935334       9.32680130407815         87919.43971167493        7146.282787516691        3.445394345026637E8
0.1402805611222445       0.9100250858574064       0.8416473904885902       0.9216113159878951       3.7573463661511916E18    0.9184926293626767       11.148195415082197       88972.28452927993        7205.820057914055        3.503042179594299E8
0.1442885771543086       0.9085453746969266       0.8373410127190065       0.9202167354894115       3.1934712071111342E18    0.9167302163440558       13.213021565222345       84323.9082683116         6941.306485756929        3.250580922868019E8
0.14829659318637273      0.9075839731869002       0.8332693997062122       0.9188955632664064       2.6354313930172718E18    0.9147699934662552       15.517280030372264       79145.27664350744        6641.353910545983        2.975718115373548E8
0.15230460921843686      0.9062845038772358       0.8288022319076263       0.9174499918058996       2.18055057399204941E18   0.9129236623010069       18.512079076415535       74348.2532514063         6358.152601729029        2.727347242831751E8
0.156312625250501        0.904888278807972        0.824150266582477        0.9159493828131782       1.79733057204266138E18   0.9111618317715682       22.249188143996207       69754.32859527296        6081.7023435299225       2.495335024138799E8
0.16032064128256512      0.9033566329807232       0.8190188677768839       0.9142923584643665       1.45053961377937408E18   0.9089346482638074       27.255971106728357       64990.32390906216        5789.1197883183795       2.2610158828469855E8
0.16432865731462926      0.9013845493511756       0.8128834065047728       0.9123141081293861       1.13712618820536614E18   0.9070160318650387       34.748624873208705       59973.6932254078         5473.898265991985        2.021491801412046E8
0.16833667334669336      0.899501678259996        0.8038945578434411       0.9094265737329106       7.2317456801603187E17    0.9051797339628529       49.61653718502512        51652.83622375639        4932.722145197674        1.641541424302482E8
0.1723446893787575       0.8976747827502478       0.7930302039394139       0.9058869291365492       3.8882466717049677E17    0.9035209314714292       76.35659044791208        42088.42676964961        4276.653903531167        1.2339192855853176E8
0.17635270541082163      0.895906631498276        0.7849672626929993       0.9032466782636059       2.52271675057033152E17   0.9019181888777248       105.18988740533653       36488.88036296862        3871.6000109128686       1.0112522613931875E8
0.18036072144288576      0.894230896583766        0.7787886216776766       0.9012308240874127       1.88166950500572E17      0.9003051263057227       134.49119415378829       33124.0353868113         3619.1426324468916       8.836696504634587E7
0.1843687374749499       0.8926262110228806       0.7738637001068377       0.8996241053366234       1.5462706533654384E17    0.8986676883968847       163.61590539277307       31046.178847716503       3459.3650833940337       8.073676357028711E7
0.18837675350701402      0.8910443652589848       0.7694092114455745       0.8981754268141183       1.31953642353581552E17   0.897018970596902        195.37835863927012       29463.408817309893       3335.4746746664173       7.505745525613792E7
0.19238476953907813      0.8894314886598633       0.7648626545830838       0.8966998801163953       1.12204870324940576E17   0.8953610228913798       234.1910292359717        27928.51210572457        3213.38988568396         6.96635153139887E7
0.19639278557114226      0.8877696660060009       0.7601491874618751       0.8951715508127069       9.4684529947482144E16    0.8936973780928168       282.6226399074719        26406.814496954907       3090.3303409957275       6.443003283170025E7
0.2004008016032064       0.8860808903494133       0.7553360279322543       0.8936105738507716       7.9486453065575392E16    0.8920344465930308       342.4737254236931        24925.315510948833       2968.4391216696163       5.9447669550067E7
0.20440881763527052      0.8843882798322815       0.7504573780253039       0.892027374844443        6.636573357151076E16     0.8903679461063774       416.1421116762669        23484.72192900928        2847.789119112015        5.471346174351687E7
0.20841683366733466      0.8827078799096009       0.7454782598067123       0.8904118123246227       5.4852436760419208E16    0.8886919423407451       507.76199651466925       22053.55418034624        2725.68580450175         5.012220006653636E7
0.2124248496993988       0.8810430703243362       0.7403551597984356       0.8887514225168796       4.4715921599912936E16    0.8870221697475407       623.2223468165604        20615.622682231784       2600.560922442292        4.562602200259001E7
0.21643286573146292      0.8793878257917267       0.7351390470295209       0.8870624739014868       3.6132024893292056E16    0.8853396379557239       767.9091195072518        19215.354221905276       2476.1443491299624       4.136475518791192E7
0.22044088176352702      0.8777387969659742       0.7299282554813649       0.8853751800987308       2.9179501729746824E16    0.883657456273458        946.1358362108147        17906.86803852364        2357.3748179148297       3.749175936676657E7
0.22444889779559116      0.8760952310846758       0.7247336410929931       0.88369264620314         2.3573516315819736E16    0.8819758318749964       1165.1588614140496       16689.525026633317       2244.4934080242565       3.398718609319846E7
0.2284569138276553       0.8744577421568711       0.7195391589506078       0.8820097876288696       1.9024974456781252E16    0.8802959512785389       1435.1066209670696       15549.659473213347       2136.5116655605652       3.079562892276188E7
0.23246492985971942      0.8728265843150912       0.7143362822625307       0.8803239453216141       1.532683159577221E16     0.878619758115663        1768.4781229556704       14479.155183706012       2032.8942065702242       2.7880984011514798E7
0.23647294589178355      0.8712016153680009       0.7091193722179548       0.8786332735366638       1.2319653362581466E16    0.8769529281476092       2180.875588511029        13472.290432452719       1933.2961309957543       2.5215948255173907E7
0.24048096192384769      0.8695827407372532       0.7038825627489482       0.8769358176813151       9.874873288823566E15     0.8753021135960952       2692.0382923339175       12523.89278315014        1837.3969104369203       2.277636975195237E7
0.2444889779559118       0.8679793476620673       0.6986695521870253       0.8752457720577352       7.911821207083748E15     0.8736422972289748       3320.381221364437        11640.594713075503       1746.0807175286718       2.0568715615621123E7
0.24849699398797592      0.8663890220314165       0.6934768005296192       0.8735619790552247       6.336208680213791E15     0.8719793080064975       4092.7235538824893       10818.017043822168       1659.1341713347615       1.857126799453996E7
0.25250501002004005      0.8648056682706718       0.68830018885005         0.8718830751212067       5.074479416335412E15     0.8703276344958075       5042.272598535035        10053.635346441897       1576.5246782811496       1.6767954536882997E7
0.2565130260521042       0.8632300984893426       0.6831267495003807       0.8702049144308561       4.0590062566345905E15    0.8686755555178989       6212.361004595308        9339.47455855744         1497.6049445528706       1.5131189542581927E7
0.2605210420841683       0.8616631762816243       0.6779666872886703       0.8685309001334445       3.2451268483366055E15    0.8670256553188083       7651.116251254304        8674.618600558175        1422.4729461365746       1.365106616623691E7
0.26452905811623245      0.8601059707994279       0.6728315746458307       0.8668649136949393       2.595344678621682E15     0.865380104024998        9415.153138894477        8058.0192356788775       1351.2185210053701       1.231770275937217E7
0.2685370741482966       0.8585594441769926       0.6677279584978385       0.8652091983590849       2.077305851434422E15     0.8637379276375885       11573.075890406833       7487.193930533585        1283.7658886670322       1.1118602509057546E7
0.2725450901803607       0.8570224252532868       0.6626507542699804       0.86356214906916         1.663510484354911E15     0.8620987216342262       14212.730448554581       6957.96699784994         1219.8224001895553       1.003856763706667E7
0.27655310621242485      0.8554936125962347       0.6575969641023789       0.8619228186403245       1.3327092428279612E15    0.860462542097681        17440.767346112203       6467.055986784817        1159.1773158109954       9065218.751835281
0.280561122244489        0.8539708479980519       0.6525620763472612       0.8602897590856655       1.0680559980780695E15    0.8588296569048692       21389.068700409953       6011.460021558267        1101.6340600591145       8187536.530830349
0.28456913827655306      0.8524514651306729       0.6475418692679406       0.8586615779562543       8.562740009069604E14     0.8572001722498914       26219.861119759847       5588.64013836948         1047.0361195786518       7396084.572118879
0.2885771543086172       0.8509340823783051       0.6425343544298361       0.8570376043244476       6.867650544030928E14     0.8555741614831653       32130.38847259303        5196.257180711035        995.2372277005445        6682389.201558882
0.2925851703406813       0.8494171519039775       0.637537380341752        0.8554171148711718       5.510686928964611E14     0.853951699237802        39362.84547212503        4832.165822968084        946.1021935945874        6038855.528584855
0.29659318637274545      0.8478991752734399       0.6325492131857148       0.8537995174502748       4.4243385842493375E14    0.8523328452768097       48213.92604370167        4494.422465815116        899.5097004044839        5458712.775319712
0.3006012024048096       0.8463785734066366       0.6275689179797798       0.8521844806333156       3.554865514340071E14     0.8507175765302182       59046.012034515705       4181.340966330254        855.3622113474403        4936039.889365379
0.3046092184368737       0.8448547157248179       0.6225963771848068       0.8505719577861325       2.8588237561772344E14    0.8491057732647165       72300.75825461744        3891.219877006918        813.5492095394113        4465254.284649694
0.30861723446893785      0.8433266330869037       0.6176312826077335       0.8489618341642634       2.301538269975753E14     0.8474973091821634       88518.66812054803        3622.5129090842834       773.9714051071783        4041367.7579597216
0.312625250501002        0.8417937609285999       0.6126736682048085       0.8473541114716574       1.855152926872431E14     0.8458920923170747       108359.27986783901       3373.7216007099764       736.5259690348545        3659777.3861543695
0.3166332665330661       0.8402560629864928       0.6077240366739713       0.8457489493885406       1.497326583993834E14     0.8442901845853796       132625.7144510908        3143.3909043989643       701.1057559685722        3316237.348977994
0.32064128256513025      0.8387136917653513       0.6027827733332749       0.8441464716038419       1.210187853209846E14     0.84269157014546         162297.92613841288       2930.1196579402554       667.6008348558084        3006853.598921723
0.3246492985971944       0.8371670352600141       0.5978504343587646       0.8425468575304158       9.79489102438161E13      0.8410962190435476       198569.2402285049        2732.5857947919003       635.9026567924686        2728097.0748235467
0.3286573146292585       0.8356173741073704       0.5929275331339745       0.8409502757139176       7.937643462175012E13     0.8395040899369692       242893.35710898868       2549.4245258301466       605.884433510394         2476612.8977582124
0.33266533066132264      0.8340656323419056       0.5880143929235307       0.8393568340884436       6.439909617965316E13     0.8379152586340517       297042.2342859371        2379.4372730566965       577.4349640162255        2249493.25463599
0.3366733466933867       0.8325126089947068       0.5831114659162113       0.8377666822449481       5.230319040365459E13     0.8363298584770262       363171.36351090984       2221.5609619469487       550.4554945241059        2044198.019576846
0.34068136272545085      0.8309591879058195       0.578219441790134        0.8361800478931651       4.252087741472473E13     0.8347481426481793       443898.301330007         2074.8307094712627       524.8548800076401        1858476.2696430034
0.344689378757515        0.8294063214584546       0.5733395799745066       0.834597344517147        3.4600732469256723E13    0.8331704641073272       542389.5576373176        1938.3941126692982       500.5533206307428        1690360.10655735
0.3486973947895791       0.8278546082141037       0.5684720854687341       0.833018641062722        2.818002247896828E13     0.8315965844405186       662508.2871999368        1811.4425969004787       477.47126109764724       1538059.0667848045
0.35270541082164325      0.8263048166791167       0.5636170014677694       0.8314439549481172       2.2967377076348777E13    0.8300262250113031       808951.6331232765        1693.2095049916418       455.5293370202569        1399945.8720601434
0.3567134268537074       0.8247576984527616       0.5587734244840532       0.8298729966305516       1.872809272691698E13     0.828458815528351        987463.5137017017        1582.9485791202742       434.6445578557709        1274521.1109707442
0.3607214428857715       0.8232135549968462       0.553940281508884        0.8283054217263851       1.5276179756020246E13    0.8268944018969697       1205052.3731847503       1480.024165032668        414.7478318155989        1160504.3953161766
0.36472945891783565      0.8216752511988055       0.5491172473529181       0.826741118585226        1.2457031224736232E13    0.8253364826353902       1470222.0024406298       1383.664307076425        395.73647109153563       1056551.5571056285
0.3687374749498998       0.8201458386483942       0.5443038942383744       0.8251799422728991       1.0148599996528998E13    0.8237887337367471       1793327.7546772289       1293.1769654251111       377.51493764499935       961494.5396870147
0.3727454909819639       0.8186243406531417       0.5395003676694663       0.8236219419215984       8.261743677807015E12     0.8222499839932262       2186923.2441032617       1208.307864214909        360.07023683861          874687.6401215227
0.37675350701402804      0.8170974088870533       0.5347194848467934       0.8220713331729269       6.747898788109713E12     0.8207051688404687       2664859.1792418906       1130.2371037301714       343.6920593298384        796925.158687031
0.3807615230460922       0.8155681140904039       0.5299582972138008       0.8205271462318362       5.524670139079118E12     0.81915775383397         3245145.88022873         1058.0471749835804       328.23976319507483       726876.9920213107
0.38476953907815625      0.8140404352420807       0.5252104815823757       0.8189873085400681       4.527388239622815E12     0.8176127844438192       3950269.2938417126       990.7719193037019        313.54920887899294       663269.3971235779
0.3887775551102204       0.8125168407596892       0.5204710618772574       0.8174501909076356       3.709748673076069E12     0.816073624275965        4807741.480364343        927.7428514003104        299.5090583928751        605199.3662296281
0.3927855711422845       0.810996360277474        0.5157389337016951       0.8159154352601823       3.039693052637899E12     0.8145374293069105       5850559.035423652        868.7158526136766        286.0958562421858        552206.7057443038
0.39679358717434865      0.8094799177898935       0.5110071880064578       0.8143807853309508       2.4882638310829824E12    0.8130029495010282       7120659.060754346        813.1857439753115        273.22278111175956       503630.88627724384
0.4008016032064128       0.8079666625125559       0.5062808130740248       0.8128478708628661       2.0363437022492644E12    0.8114712588833695       8666024.608210402        761.1404322416524        260.91345655747733       459273.6165476175
0.4048096192384769       0.806455646800716        0.5015636920410517       0.8113179616738919       1.6670944169272576E12    0.80994345999073         1.0544513241805602E7     712.5097318800251        249.17907816701347       418891.63768704754
0.40881763527054105      0.8049474542011581       0.49685483739303266      0.8097907350780238       1.3649772665969763E12    0.8084189571219056       1.282796870329857E7      667.0145746441403        237.97951534471076       382082.98008907685
0.4128256513026052       0.8034426146095192       0.49215677645177025      0.8082670183320272       1.1179413947959417E12    0.8068974123620207       1.560156844501507E7      624.4852972252252        227.29878177902702       348556.15583221277
0.4168336673346693       0.8019413209433888       0.4874683240583093       0.8067464221976497       9.157294327122018E11     0.8053795690275736       1.897051079149533E7      584.6919340512811        217.10367717486326       317989.5877405785
0.42084168336673344      0.8004456664488068       0.48278890022482984      0.8052287502792096       7.498095759223828E11     0.8038684393020985       2.3062196288334288E7     547.3659273550642        207.3478113247064        290053.0602877116
0.4248496993987976       0.798954810041024        0.47811873799556037      0.8037140814902268       6.138400081559279E11     0.8023628128636435       2.803037701128264E7      512.391773584238         198.02199129415519       264548.551432636
0.4288577154308617       0.7974669833595911       0.47345926183781273      0.8022028830262256       5.02699204426132E11      0.800860798353142        3.405947499141755E7      479.7065416176262        189.13051930723697       241324.69781362882
0.43286573146292584      0.7959776991590932       0.46881408636217914      0.8006963404039802       4.123810824087346E11     0.7993575964140449       4.136774802633116E7      449.35804130225483       180.70885675916935       220311.62699413722
0.4368737474949899       0.7944896692299501       0.4641810271402478       0.7991937371765988       3.3859225947870667E11    0.7978561074558257       5.022734415817301E7      421.0535699940617        172.6976569494465        201210.8666947459
0.44088176352705405      0.7930062574279464       0.4595677658942847       0.7976975587175975       2.782941718053629E11     0.7963602368112772       6.094426848420834E7      394.6665254159557        165.0808419004147        183853.49544644772
0.4448897795591182       0.7915282276203508       0.4549695620020644       0.7962062577308309       2.2881312909773904E11    0.7948706913006478       7.391383340905076E7      369.9752274388475        157.81248036780008       168020.0975532959
0.4488977955911823       0.7900501978127555       0.4503713581098441       0.7947149567440642       1.8809602892221045E11    0.7933811457900182       8.965886406216843E7      346.80808415302545       150.8578950691051        153537.55779848958
0.45290581162324645      0.7885762964852244       0.44578699945538397      0.7932281422456441       1.5469847046066043E11    0.7918964532372763       1.0871336558675927E8     325.1429352672306        144.22565303092057       140334.21482337994
0.4569138276553106       0.7871066303475203       0.4412168438996915       0.7917459301988545       1.2729403222250085E11    0.7904167390779278       1.3176135541229257E8     304.8811612489182        137.90073455594262       128295.58165672827
0.4609218436873747       0.785636964209816        0.43664668834399906      0.7902637181520649       1.0472536888166362E11    0.7889370249185794       1.5972325757156625E8     285.86505038904096       131.84773279578854       117279.97735462741
0.46492985971943884      0.7841717829151          0.4320934664103006       0.7887869964175854       8.622275118916112E10     0.7874629183649904       1.9351452780343094E8     268.10144497000186       126.08219501859764       107247.22483189532
0.468937875751503        0.7827097781703568       0.42755223831821976      0.78731416339258         7.102330503322183E10     0.7859927835981437       2.3437669585763472E8     251.48160609231516       120.582124548129         98094.44264152803
0.4729458917835671       0.7812477734256136       0.42301101022613924      0.7858413303675746       5.849276810355315E10     0.7845226488312971       2.839164683310531E8      235.87811748878406       115.31723738716094       89715.4004965885
0.47695390781563124      0.7797887697344887       0.4184781199213253       0.7843711977835965       4.817813069921192E10     0.7830569549266386       3.4386610023559976E8     221.2505798398715        110.28494145145562       82056.11948693538
0.48096192384769537      0.7783332700553036       0.4139549647661785       0.7829042182181263       3.968851601823649E10     0.7815964461456433       4.163754257113001E8      207.5407297946137        105.47599900627908       75056.07263533537
0.4849699398797595       0.7768802425978774       0.4094386781517929       0.7814394632343913       3.2696692966474445E10    0.780139595678536        5.041159456415535E8      194.68397240005098       100.87803411084063       68654.9351733373
0.4889779559118236       0.7754296873622102       0.40492926007816826      0.779976932832392        2.693807604120898E10     0.7786864035253167       6.102748584805939E8      182.62696639319375       96.48172100469853        62801.29862053287
0.4929859719438877       0.7739758044799498       0.40043366311323064      0.7785188981110666       2.2240942005231045E10    0.777233027832076        7.384858258205297E8      171.4369707277484        92.32216075233595        57502.994541947446
0.49699398797595185      0.7725218441765416       0.39594799106282375      0.7770640863547068       1.838069166760786E10     0.7757816215599806       8.934126347221669E8      160.98423420475206       88.36167808144755        52675.23125902762
0.501002004008016        0.77106785150221         0.3914721899231789       0.7756124799226507       1.5204980196181938E10    0.7743322145504632       1.0805781347187233E9     151.2165303375761        84.58969850337506        48274.02322747102
0.5050100200400801       0.7696137030570558       0.38700636018672085      0.7741641088388851       1.2590451211379099E10    0.772885660332221        1.306629581753683E9      142.0880528205802        80.9972412660623         44260.773099765254
0.5090180360721442       0.7681591058770396       0.3825507404327888       0.7727190443834404       1.0436770035814054E10    0.7714439852700696       1.5795614494208426E9     133.55826025947616       77.57663469381515        40601.34424299304
0.5130260521042084       0.7667042723917853       0.37810515766636466      0.7712772348708261       8.660239287432354E9      0.7700057200372041       1.9090240523537319E9     125.58240616316063       74.31775888527909        37261.79312349791
0.5170340681362725       0.7652492026012929       0.3736696118874488       0.7698386803010429       7.193328574932339E9      0.7685708646336245       2.30662513313406E9       118.12200280639482       71.2122333252566         34212.73182776716
0.5210420841683366       0.7637926745802998       0.36924396051865493      0.7684033322554542       5.982333144026395E9      0.7671391679816821       2.7863517334255915E9     111.15045162991564       68.25602081489988        31431.164631364787
0.5250501002004008       0.7623344050627637       0.36482817050777266      0.7669711795096791       4.98162394030597E9       0.7657105718766948       3.365028019427255E9      104.63484749947128       65.4419219670167         28892.86659293036
0.5290581162324649       0.760874977862813        0.3604223099757372       0.7655422451972793       4.1531003357882414E9     0.7642851962790909       4.0628791840056734E9     98.53870155717904        62.76049884998295        26573.65637307277
0.533066132264529        0.7594143929804473       0.3560263789225486       0.7641165293182547       3.466309622894088E9      0.762863041188871        4.904237780564877E9      92.83252473387222        60.20467560298844        24453.384816738548
0.5370741482965932       0.7579499135731063       0.3516414487967448       0.7626943824620702       2.8983430171186123E9     0.7614444920537708       5.9180887633142395E9     87.50912952347963        57.777025494662794       22521.063754501018
0.5410821643286573       0.7564828379749388       0.3472670113125212       0.7612756383121531       2.4269447576448097E9     0.7600293660207591       7.139587168485457E9      82.53035240803887        55.46570077923771        20755.229974241392
0.5450901803607214       0.7550133289598364       0.34290300274540414      0.7598602760171718       2.0350002639900053E9     0.7586176401653064       8.610878478977962E9      77.8700064392342         53.263605057059344       19139.899636865557
0.5490981963927856       0.7535407615438876       0.33854973770815333      0.7584483979597443       1.7089032560031068E9     0.7572093788763605       1.0382419137171234E10    73.5090318699196         51.1665045740889         17662.413157903593
0.5531062124248497       0.7520629936290821       0.33420829451871253      0.7570403550506666       1.4379266599954383E9     0.7558048028435027       1.2514286565370249E10    69.43797679535263        49.17452558879582        16313.941419349867
0.5571142284569138       0.7505814805797557       0.3298779405563198       0.7556359088773847       1.2118032489997132E9     0.754403762127867        1.507938333594181E10     65.62609043949024        47.27702233305375        15079.216331118658
0.561122244488978        0.7490962223959088       0.3255586758209733       0.7542350594398988       1.0227692169684889E9     0.753006256729454        1.8164809684514633E10    62.054111181261476       45.46839127315696        13947.543295455529
0.565130260521042        0.7476052632332768       0.32125150400380215      0.7528381340704571       8.648777835500515E8      0.7516118005624692       2.1874036276575146E10    58.71363926158113        43.74821321091634        12912.168386896912
0.5691382765531061       0.7461077036389137       0.31695688668191513      0.7514452833024949       7.328567564482075E8      0.7502201700859552       2.6331095488543087E10    55.59045609648589        42.11289733875594        11964.892037541556
0.5731462925851702       0.7446047393496587       0.3126742102326023       0.7500563070161788       6.220179723170186E8      0.7488316624762783       3.168561405903015E10     52.66218852780946        40.55415942770842        11095.563143113453
0.5771543086172344       0.7430955011104863       0.3084036640732287       0.7486712652249672       5.288631369788269E8      0.7474467110326328       3.81157745874219E10      49.91685598216609        39.06876542850582        10297.64501337569
0.5811623246492985       0.7415767905598862       0.3041459451514001       0.7472903787440759       4.506808862195113E8      0.7460669100483217       4.583354501894153E10     47.3500837641735         37.65742602467905        9567.088782622193
0.5851703406813626       0.740050615250456        0.29990061600594414      0.7459135089718623       3.847241778450817E8      0.74469125881481         5.509423988193342E10     44.941055069308625       36.3115769474989         8895.46716420397
0.5891783567134268       0.7385169751821957       0.29566767663685994      0.7445406559083261       3.2895224813240606E8     0.7433197573320975       6.6202248517509285E10    42.67738285750651        35.02686649355719        8277.155515989069
0.5931863727454909       0.7369695472514102       0.2914500100978244       0.7431727605087437       2.8205379139066625E8     0.7419505809866314       7.951122126045007E10     40.56518644139835        33.8093698368501         7711.74558114292
0.597194388777555        0.7354109823148577       0.2872464077162148       0.7418094282931615       2.4233854418740073E8     0.7405844947174982       9.545433736847404E10     38.5836543888867         32.64960287893965        7191.746116731081
0.6012024048096192       0.7338417055107822       0.28305667564792675      0.7404505959958014       2.0859045103344586E8     0.7392216212038514       1.1454543512189098E11    36.720712150707854       31.542669597681908       6712.362997797447
0.6052104208416833       0.7322532839893476       0.2788833373193139       0.7390970802537171       1.8010013797914854E8     0.7378635254059736       1.3738100244809201E11    34.983525238965356       30.49502263033505        6273.883658118716
