# Model:              Juling_22_11_17_MODEL_A1.mph
# Version:            COMSOL 5.3.0.260
# Date:               Nov 23 2017, 15:42
# Table:              Probe Table 1 - 
# Time (h)   <T>_icypatch (K)    Icy Patch<cosZ>          <T>_floor (K)          Floor Crater<cosZ>      
0.5	177.2267694900388	0.001769995139880413	177.41453136100023	0
1	173.9746816226536	0.0015064497770290125	174.13600790731988	0
1.5	171.4701678650377	0.006325671625549261	171.56437309873883	0
2	169.6394257233982	0.017742294785885883	169.61142265392232	0
2.5	168.46141977095138	0.03548578900060753	168.41824756951252	0.025020365071937913
3	167.82820569009783	0.06772794870681781	169.48018841615504	0.23914095354558101
3.5	167.770718866821	0.12261286185123224	172.39313504404564	0.4856935021292565
4	168.28895930112162	0.17562428165279234	177.15708745318508	0.674110976451817
4.5	168.63020160149773	0.21330077636772382	180.3340956187778	0.7819772132715002
5	169.08418396216064	0.23163443631715505	183.24749132053887	0.7964911734768573
5.5	169.71173654653754	0.22466018243869265	186.17510637366152	0.7159304110298261
6	168.9748419750581	0.1957450959873325	183.0522462372336	0.5498554844641856
6.5	168.22189321231613	0.15038470525147624	179.86241727235446	0.31797535640882485
7	167.43680598001106	0.0950149068202617	176.7192198659789	0.06761268756439885
7.5	166.25192665145298	0.04781946308247011	174.1561038629731	1.269148242611831E-4
8	165.06704732289455	0.025253712603769986	171.5929878599684	0
8.5	164.046540255089	0.012148258076784714	169.76725339899028	0
9	163.08519816286815	0.003964941652241094	168.20693574697412	0
9.5	162.23752334546145	0.0018042794188873011	166.84536653008732	0
10	161.56304514980621	0.0014919297165804076	165.7866334425887	0
10.5	160.9167222248686	0.005182285673670153	164.79865381953184	0
11	160.7348271620762	0.015463132487807268	164.9777693581735	0
11.5	160.5529320992834	0.03269345588709034	165.1568848968137	0.010408159590666998
12	160.74138230925652	0.06053028335428049	166.82682958654686	0.200159169316228
12.5	161.66611113276568	0.11430436076120333	171.4606722955234	0.45222016347186944
13	162.59083995627498	0.16858926253781764	176.0945150045003	0.6508606814016221
13.5	163.45594774614722	0.2089280801886809	179.72043888722263	0.7717091934941814
14	164.28328302043118	0.23032553761079558	182.70780239527835	0.8004239875004704
14.5	164.90215765880453	0.22740801202579086	184.78389414127975	0.7335973316594803
15	164.62283434811553	0.20121099750659055	182.93357347785889	0.5791598876901236
15.5	164.34351103742634	0.15771139033605347	181.08325281443624	0.35543953852231996
16	163.42254328005743	0.10362214142735464	177.95330294562302	0.0962794220013359
16.5	162.30400029646827	0.052523719047229474	174.42932951587528	0.0012626138599863956
17	161.2572469575151	0.027845262559455734	171.7399631711856	0
17.5	160.2618094358433	0.013817461994027483	169.64718070562407	0
18	159.37106539589786	0.004886498888906332	167.85164933878886	0
18.5	158.63622888360817	0.0018729844907268772	166.49877861454365	0
19	158.04589974342719	0.0015329293384898125	165.54993244381757	0
19.5	157.96695631761523	0.004132611307741939	166.03085682327443	0
20	157.88801289180424	0.013438127341527353	166.51178120273127	0
20.5	157.8090694659921	0.029929730370955747	166.99270558218785	0.0027706080415436114
21	157.73012604018007	0.05415231905292269	167.47362996164546	0.16236584180699634
21.5	158.61890951129016	0.1060135239505043	171.06833026625458	0.41754755489278783
22	159.66852711531905	0.16112401087272565	175.1805334455102	0.625889683517127
22.5	160.7181447193489	0.20413504096437016	179.2927366247662	0.7594032425934799
23	161.76776232337818	0.2283927602718853	183.4049398040213	0.8022434938419403
23.5	161.8020165479645	0.22957862600899132	182.7247922750779	0.7493263651010544
24	161.76094416012253	0.20622862969894948	181.68911533496276	0.6069318032258277
24.5	161.7198717722802	0.16493444316970754	180.65343839484794	0.3919585006112841
25	160.8672004614856	0.11217256341765099	177.85595205706656	0.13132243709913335
25.5	159.83179451158406	0.05793439266883239	174.66178751364652	0.004120952785995923
26	158.80457850125546	0.030797062896330052	171.53095440305052	0
26.5	157.95176504126607	0.015569753267657818	169.74874704285094	0
27	157.09895158127682	0.005954416188328415	167.9665396826507	0
27.5	156.3361124511398	0.0019686424330125443	166.36804099786087	0
28	155.81229287095232	0.001592547556153748	165.25757000931827	0
28.5	155.2884732907654	0.0032693194627058273	164.14709902077664	0
29	155.03606751841835	0.011605654375653602	163.9061759646107	0
29.5	155.0527912850614	0.02728114027061353	164.52748256445238	3.722168366497843E-4
30	155.06951505170326	0.04861470819119988	165.148789164295	0.12667131341540472
30.5	155.9507525130969	0.09769894663150551	169.02624341294168	0.3817666922606179
31	157.04221795563683	0.1534475763302422	173.69551085168803	0.5992635318630233
31.5	158.1103760663654	0.19894161922366368	178.1487001668423	0.7450916637867321
32	158.98334461489006	0.22588273429559133	180.79232180236113	0.8019449162828965
32.5	159.8563131634135	0.23118512580820397	183.43594343787865	0.763076222518774
33	159.94023743618712	0.2109282421721868	182.71167779970438	0.6330983295759061
33.5	159.65066263998844	0.1719314591160178	180.39320154522903	0.42743638011470675
34	159.1719333947103	0.12064370557990922	177.82102683924455	0.17068974616184537
34.5	158.12807512138	0.06417831349696013	174.4908876232087	0.010008847261389987
35	157.09339751209504	0.03390441290671511	171.24872939186994	0
35.5	156.1894461687697	0.017420399956447327	169.25935914502568	0
36	155.28549482544346	0.007098237780918825	167.26998889818086	0
36.5	154.60895492547377	0.00205810850198726	165.8898076519635	0
37	153.96328893178256	0.001647084875905528	164.5923313208251	0
37.5	153.81765407706635	0.0025814177058669204	164.83167136792753	0
38	153.89113449864973	0.010025217461309889	165.74444936537523	0
38.5	153.96461492023366	0.02466157245768991	166.65722736282225	1.1145493971912298E-5
